"x","y","p"
220,118,0
220,119,0
220,120,0
220,121,0
220,122,0
220,123,0
220,124,0
220,125,1
220,127,0
220,128,0
220,129,0
220,130,0
220,131,0
220,132,0
220,133,5
221,90,5
221,91,4
221,95,0
221,96,0
221,97,0
221,98,0
221,99,4
221,100,3
221,101,3
221,102,3
221,103,4
221,104,2
221,105,2
221,106,2
221,107,1
221,108,0
221,109,0
221,110,0
221,111,0
221,112,0
221,113,0
221,114,0
221,115,0
221,116,0
221,117,0
221,118,0
221,119,0
221,120,0
221,121,0
221,122,0
221,123,0
221,124,1
221,128,0
221,129,0
221,130,0
221,131,5
221,132,5
222,90,5
222,91,0
222,92,5
222,93,5
222,94,4
222,95,0
222,96,0
222,97,0
222,98,0
222,99,3
222,100,2
222,101,3
222,102,3
222,103,1
222,104,2
222,105,1
222,106,2
222,107,2
222,108,2
222,109,4
222,110,0
222,111,0
222,112,0
222,113,0
222,114,0
222,115,0
222,116,0
222,117,0
222,118,0
222,119,0
222,120,0
222,121,0
222,122,0
222,123,1
222,128,0
222,130,5
222,131,5
223,91,0
223,92,0
223,93,0
223,94,0
223,95,0
223,96,0
223,97,0
223,98,0
223,99,2
223,100,3
223,101,2
223,102,2
223,103,3
223,104,3
223,105,2
223,106,2
223,107,2
223,108,2
223,109,2
223,110,0
223,111,0
223,112,0
223,113,0
223,114,0
223,115,0
223,116,0
223,117,0
223,118,0
223,119,1
223,120,0
223,121,0
224,91,0
224,92,0
224,93,0
224,94,0
224,95,0
224,96,0
224,97,0
224,98,0
224,99,3
224,100,2
224,101,3
224,102,2
224,103,2
224,104,2
224,105,2
224,106,2
224,107,3
224,108,2
224,109,1
224,110,0
224,111,0
224,112,0
224,113,0
224,114,0
224,115,0
224,116,0
224,117,0
224,118,1
224,119,0
224,120,0
224,121,2
225,92,1
225,93,0
225,94,0
225,95,0
225,96,0
225,97,0
225,98,0
225,99,2
225,100,3
225,101,3
225,102,2
225,103,4
225,104,3
225,105,4
225,106,5
225,107,2
225,108,0
225,109,0
225,110,0
225,111,0
225,112,0
225,113,0
225,114,0
225,115,0
225,116,0
225,117,0
225,118,0
225,119,0
225,120,2
226,94,0
226,95,0
226,96,0
226,97,0
226,98,0
226,99,0
226,100,3
226,101,3
226,102,4
226,103,5
226,104,5
226,105,5
226,106,5
226,107,3
226,108,4
226,109,0
226,110,0
226,111,0
226,112,0
226,113,0
226,114,0
226,115,0
226,116,0
226,117,0
226,118,0
226,119,1
227,95,0
227,96,0
227,97,0
227,98,0
227,99,0
227,100,0
227,101,4
227,102,3
227,103,5
227,104,0
227,105,2
227,106,3
227,107,3
227,108,4
227,109,5
227,110,1
227,111,0
227,112,0
227,113,0
227,114,0
227,115,0
227,116,0
227,117,0
227,118,0
227,119,3
228,96,0
228,97,0
228,98,0
228,99,0
228,100,0
228,101,0
228,102,0
228,103,0
228,104,1
228,105,0
228,106,0
228,107,2
228,108,2
228,109,4
228,110,3
228,111,1
228,112,0
228,113,0
228,114,0
228,115,0
228,116,0
228,117,0
228,118,0
228,119,1
229,96,1
229,97,0
229,98,0
229,99,0
229,100,0
229,101,0
229,102,0
229,103,0
229,104,0
229,105,0
229,106,2
229,107,4
229,108,1
229,109,0
229,110,2
229,111,3
229,112,0
229,113,0
229,114,0
229,115,0
229,116,0
229,117,0
229,118,0
230,96,2
230,97,0
230,98,0
230,99,0
230,100,0
230,101,0
230,102,0
230,103,0
230,104,0
230,105,1
230,106,2
230,107,2
230,108,0
230,109,0
230,110,1
230,112,0
230,113,0
230,114,0
230,115,0
230,116,0
230,117,0
230,118,0
231,97,0
231,98,0
231,99,0
231,100,0
231,101,0
231,102,0
231,103,0
231,104,0
231,105,0
231,106,4
231,107,0
231,114,0
231,115,0
231,116,0
231,117,1
232,97,0
232,98,0
232,99,0
232,100,0
232,101,0
232,102,0
232,103,0
232,106,0
232,115,0
233,97,0
233,98,0
233,99,0
233,100,0
233,101,4
234,97,0
234,98,0
234,99,0
234,100,4
235,97,0
235,98,0
235,99,5
